DATEPRD,oil_total,gas_total,water_total
2011-03-02,3067.7200000000003,469655.15,7202.26
2011-03-03,3042.51,467253.33,7156.2
2011-03-04,3069.96,469540.97,7266.110000000001
2011-03-05,3042.9799999999996,466737.88,7231.85
2011-03-06,3042.24,461960.69,7260.92
2011-03-07,3027.96,463900.83,7177.1900000000005
2011-03-08,3005.75,469943.32999999996,7261.54
2011-03-09,3004.08,464249.57999999996,7216.45
2011-03-10,3025.5299999999997,466903.48,7228.91
2011-03-11,3053.24,468716.51,7278.8
2011-03-12,3180.5299999999997,487077.37,7586.57
2011-03-13,3223.35,497016.48,7731.81
2011-03-14,3222.1800000000003,495493.63,7736.61
2011-03-15,3215.58,495579.37,7740.5
2011-03-16,3191.94,494140.41000000003,7714.37
2011-03-17,1319.74,205295.47,3591.92
2011-03-18,3026,464745.28,7776.280000000001
2011-03-19,3130.1,481086.59,7914.55
2011-03-20,3129.19,482071,7981.41
2011-03-21,3129.86,484026,7833.360000000001
2011-03-22,3128.39,481253.36,7859.49
2011-03-23,3117.98,481021.61,7657.4400000000005
2011-03-24,3111.1000000000004,481741.57999999996,7880.62
2011-03-25,3108.17,481335.43,7816.91
2011-03-26,3110.79,480185.72,7717.68
2011-03-27,2974.24,458747,7582.93
2011-03-28,3095.48,478370.67000000004,7845.21
2011-03-29,3082.12,473959.08,7807.33
2011-03-30,3057.6800000000003,473706.01,7814
2011-03-31,3063.54,473323.55000000005,7612.65
2011-04-01,3060,472233.64,7819.24
2011-04-02,3045.6099999999997,471787.95,7808.45
2011-04-03,3035.42,470592.64999999997,7820.6900000000005
2011-04-04,3028.26,469875.22,7824.15
2011-04-05,2698.1400000000003,422261.72,8276.79
2011-04-06,3011.24,464931.53,8092.72
2011-04-07,3035.58,471151.5,7727.16
2011-04-08,3033.19,477663.16000000003,7972.48
2011-04-09,3041.2799999999997,471599.76,7949.15
2011-04-10,3035.1800000000003,474071.73,7984.4400000000005
2011-04-11,3045.0699999999997,475402.73,8045.68
2011-04-12,3046.99,474775,7849.5
2011-04-13,2639.16,413057.36,7814.610000000001
2011-04-14,3030.66,464781.34,7929.9
2011-04-15,3040.36,468791.74,7963.43
2011-04-16,3034.13,468352.35,7947.700000000001
2011-04-17,3027.31,467512.9,7941.75
2011-04-18,3010.14,467746,8073.0599999999995
2011-04-19,3002.86,467226,7855.73
2011-04-20,3000.9700000000003,465898,7839.72
2011-04-21,2996.08,462130,7984.610000000001
2011-04-22,2990.8900000000003,466312,7936.8
2011-04-23,2985.81,467265.30000000005,7938.1900000000005
2011-04-24,2986.11,465207,7954.1900000000005
2011-04-25,2979.54,463852,7967.46
2011-04-26,2969.83,463197.91000000003,7986.03
2011-04-27,2972.04,463061.89,7992.84
2011-04-28,2955.6400000000003,460163.14,7992.76
2011-04-29,2951.21,459625.93,7977.16
2011-04-30,2945.26,459176.3,7983.59
2011-05-01,2942.34,458412.69,7979.8099999999995
2011-05-02,2939.7200000000003,457821.61,7977.13
2011-05-03,2929.92,456972.57999999996,7829.42
2011-05-04,2941.62,457456.53,7992.98
2011-05-05,2934.1499999999996,456811.19,8012.450000000001
2011-05-06,2927.8599999999997,459784.72000000003,8012.6900000000005
2011-05-07,2926.42,457465.85,8003.3
2011-05-08,2928.1800000000003,455721.98,7994.57
2011-05-09,2915.4300000000003,455701.37,8004.27
2011-05-10,2911.48,455721.68000000005,8004.49
2011-05-11,2631.41,413675.03,7481.65
2011-05-12,2836.26,442125,8006.58
2011-05-13,2857.1400000000003,445844.17,8099.68
2011-05-14,2859.75,445664.43000000005,8114.460000000001
2011-05-15,2862.8599999999997,445667.69999999995,8099.26
2011-05-16,2864.4700000000003,449510.78,8089.34
2011-05-17,2861.77,448906,8096.62
2011-05-18,2849.59,447341.30000000005,8085.21
2011-05-19,2232.04,354530.29000000004,8062.49
2011-05-20,2762.7,438577.47,8177.799999999999
2011-05-21,2886.88,445910.39,8205.82
2011-05-22,2866.62,446843.73,8152.66
2011-05-23,2857.48,447383.45,8037.130000000001
2011-05-24,2867.42,441910.56,8039.09
2011-05-25,2871.18,442566,8064.12
2011-05-26,2855.4700000000003,444856.61,8068.67
2011-05-27,2850.68,444229.72,8062.0599999999995
2011-05-28,2848.0699999999997,444229.72,8070.300000000001
2011-05-29,2839.37,438685.91000000003,8030.43
2011-05-30,2836.9,437604.9,8017.01
2011-05-31,2831.1499999999996,436734.61,8027.84
2011-06-01,2838.45,438178.26,8038.07
2011-06-02,2236.25,343958.82,5034.889999999999
2011-06-03,2645.66,415341.5,8122.58
2011-06-04,2720.83,427047.36,8220.27
2011-06-05,2740.14,428930.33,8237.25
2011-06-06,2751.32,430534.54000000004,8238.85
2011-06-07,2749.59,429804.98,8229.62
2011-06-08,2738.45,429118.88,8178.88
2011-06-09,2748.71,429537.36,8180.82
2011-06-10,2750.5,429174.28,8201
2011-06-11,2751.8900000000003,430199.27,8203.4
2011-06-12,2767.63,429966.91000000003,8184.67
2011-06-13,2775.44,430339.32999999996,8184.78
2011-06-14,2766.92,430339.33,8165.54
2011-06-15,2760.1000000000004,428856.94,8158.039999999999
2011-06-16,2671.3,410900.53,8026.65
2011-06-17,2701.7,418694.56,8229.43
2011-06-18,2761.42,431632.58,8170.83
2011-06-19,2760.44,431035.83999999997,8187.6
2011-06-20,1583.83,204346.32,3629.04
2011-06-21,0,0,0
2011-06-22,0,0,0
2011-06-23,0,0,0
2011-06-24,0,0,0
2011-06-25,0,0,0
2011-06-26,0,0,0
2011-06-27,0,0,0
2011-06-28,0,0,0
2011-06-29,0,0,0
2011-06-30,0,0,0
2011-07-01,2254.84,345925.22,6726.2
2011-07-02,943.3900000000001,128866.18000000001,2292.6000000000004
2011-07-03,664.1600000000001,129788.11,2076.23
2011-07-04,1118.1399999999999,160210.49,2698.1000000000004
2011-07-05,0,0,0
2011-07-06,0,0,0
2011-07-07,701.5,121409.16,1942.39
2011-07-08,2185.35,321710.08999999997,5054
2011-07-09,19.48,6610.68,163.65
2011-07-10,2618.9,405611.82,6766.59
2011-07-11,2587.83,369849.7,5877.0599999999995
2011-07-12,0,0,0
2011-07-13,0,0,0
2011-07-14,0,0,0
2011-07-15,250.7,23467.269999999997,348.28999999999996
2011-07-16,1361.84,213322.41999999998,3340.65
2011-07-17,0,0,0
2011-07-18,0,0,0
2011-07-19,0,0,0
2011-07-20,2998.87,452554.65,6280.29
2011-07-21,3544.44,535586.6699999999,7414.450000000001
2011-07-22,1099.34,149884.78,1992.81
2011-07-23,0,0,0
2011-07-24,0,0,0
2011-07-25,2341.2799999999997,354092.91000000003,5109.79
2011-07-26,3187.09,459287.33999999997,6175.85
2011-07-27,0,0,0
2011-07-28,811.84,122819.28,1827.12
2011-07-29,3604.31,543429.4,7236.74
2011-07-30,380.43,43891.11,576.8299999999999
2011-07-31,0,0,0
2011-08-01,0,0,0
2011-08-02,0,0,0
2011-08-03,0,0,0
2011-08-04,1090.5,162089.15,2099.7799999999997
2011-08-05,3846.05,574011.5,7191.8499999999995
2011-08-06,3372.76,507915.32999999996,8490.560000000001
2011-08-07,3737.9800000000005,567197.26,7269.469999999999
2011-08-08,3631.74,550816.3200000001,7292.28
2011-08-09,3560.04,539768.45,7346.59
2011-08-10,3484.0299999999997,528014.62,7367.24
2011-08-11,3419.27,519845.91000000003,7437.55
2011-08-12,3370.2799999999997,511919.7,7494.360000000001
2011-08-13,3316.3900000000003,505269.1,7526.34
2011-08-14,3269.08,498201.64,7557.280000000001
2011-08-15,3229.0299999999997,496099.04000000004,7602.030000000001
2011-08-16,3162.54,482954.61,7580.91
2011-08-17,3113.2,477034.23,7584.139999999999
2011-08-18,3090.87,474961.97,7619.43
2011-08-19,3071.42,467847.06,7663.55
2011-08-20,3043.12,464770.25,7680.32
2011-08-21,3014.67,461175.97,7702.370000000001
2011-08-22,2992.1,457008.57,7728.7
2011-08-23,2982.54,456664.31,7767.07
2011-08-24,2943.6099999999997,451666.08999999997,7787.9400000000005
2011-08-25,2789.54,427988.94,7684.889999999999
2011-08-26,2293.88,354607.64,6729.76
2011-08-27,2818.63,432119.23,7885.02
2011-08-28,2831.64,435587.54000000004,7913.8
2011-08-29,2857.54,438938.08999999997,7954.04
2011-08-30,2895.13,442710.48,8001.63
2011-08-31,2882.8500000000004,440941.42000000004,7980.74
2011-09-01,2871.5,440430.44999999995,7986.1900000000005
2011-09-02,2869.41,442203.79000000004,7995.379999999999
2011-09-03,2864.31,441240.28,7996.040000000001
2011-09-04,2861.12,439213.83999999997,7990.5599999999995
2011-09-05,2861.89,441974.64,8015.16
2011-09-06,2855.35,446900.36,8022.6
2011-09-07,2850.96,445818.25,8019
2011-09-08,2840.75,445088.38,8038.44
2011-09-09,2833.69,442176.23,8001.03
2011-09-10,2814.73,437702.87,8023.54
2011-09-11,2804.39,434704.4,8029.34
2011-09-12,2814.44,435209.97,8054.27
2011-09-13,1281.54,195670.14,8358.710000000001
2011-09-14,2632.6000000000004,409463.27,9959.41
2011-09-15,2697.4700000000003,418623.56,8908.62
2011-09-16,2697.62,419179.1,8269.4
2011-09-17,2703.69,420620.80000000005,8091.42
2011-09-18,2711.66,425538,8420.279999999999
2011-09-19,2727.6,425861.1,7938.34
2011-09-20,2730.81,426095.69999999995,8018.59
2011-09-21,2692.84,421027.4,8009.56
2011-09-22,2693.84,419352.69999999995,8046.799999999999
2011-09-23,2694.57,417628.73,8028.5
2011-09-24,2677.39,415977.01,7978.889999999999
2011-09-25,2673.5499999999997,415357.94,7981.5
2011-09-26,2671.83,414665.06999999995,7997.17
2011-09-27,2663.29,413459.29000000004,8004.950000000001
2011-09-28,2657.83,412567.68,8017.57
2011-09-29,2654.75,412440.17999999993,8103.200000000001
2011-09-30,2646.88,411599.80999999994,8124.99
2011-10-01,2637.41,409915.93,8078.139999999999
2011-10-02,2631.99,410400.91000000003,8090.889999999999
2011-10-03,2631.73,410302.27,8140.55
2011-10-04,2621.09,408932.54,8153.05
2011-10-05,2615.4300000000003,408241.59,8168.84
2011-10-06,2611.55,407686.89,8163.99
2011-10-07,1568.88,209938.16,3985.34
2011-10-08,1031.84,167836.88999999998,4249.93
2011-10-09,2438.52,383006.26,8258.51
2011-10-10,2447.6099999999997,384632.61,8215.71
2011-10-11,2481.18,388513.66000000003,8156.24
2011-10-12,2510.54,391421.26,8195.59
2011-10-13,2534.74,391421.01,8197.98
2011-10-14,1872.8899999999999,295697.55000000005,6162.389999999999
2011-10-15,1819.33,258055.1,5146.52
2011-10-16,0,0,0
2011-10-17,0,0,0
2011-10-18,0,0,0
2011-10-19,0,0,0
2011-10-20,0,0,0
2011-10-21,0,0,0
2011-10-22,0,0,0
2011-10-23,0,0,0
2011-10-24,0,0,0
2011-10-25,0,0,0
2011-10-26,0,0,0
2011-10-27,0,0,0
2011-10-28,0,0,0
2011-10-29,0,0,0
2011-10-30,0,0,0
2011-10-31,0,0,0
2011-11-01,0,0,0
2011-11-02,0,0,0
2011-11-03,0,0,0
2011-11-04,0,0,0
2011-11-05,725.21,106253.69,1659.3600000000001
2011-11-06,2881.3199999999997,430950.44999999995,7627.76
2011-11-07,2981.21,452764.2,7744.29
2011-11-08,3040.69,462543.71,7758.360000000001
2011-11-09,3079.9700000000003,468942.32999999996,7784.79
2011-11-10,3140.63,477292.81999999995,7753.67
2011-11-11,1688.75,230662.90000000002,3462.9
2011-11-12,1495.3600000000001,236011.71000000002,4193.07
2011-11-13,3116.01,467759.67,7771.219999999999
2011-11-14,3112.54,469479.62,7814.549999999999
2011-11-15,3085.49,468279.5,7835.46
2011-11-16,3056.33,464957.51,7861.16
2011-11-17,3037.5600000000004,462636.75,7883.8099999999995
2011-11-18,3010.92,460021.26,7920
2011-11-19,2981.34,455576.68,7941.860000000001
2011-11-20,2950.24,449985.62,7960.57
2011-11-21,2920.5699999999997,446516.07999999996,7968.030000000001
2011-11-22,2890.95,442696.6,7999.32
2011-11-23,2857.51,437877.8,8020.0599999999995
2011-11-24,2741.0600000000004,420218.49,7853.01
2011-11-25,0,0,0
2011-11-26,0,0,0
2011-11-27,0,0,0
2011-11-28,2039.2800000000002,312243.87,6546.07
2011-11-29,0,0,0
2011-11-30,0,0,0
2011-12-01,0,0,0
2011-12-02,2128.53,325197.68,6308.860000000001
2011-12-03,0,0,0
2011-12-04,0,0,0
2011-12-05,1909.5,289614.12,5330.79
2011-12-06,636.7,81088.23999999999,1469.6
2011-12-07,2135.41,328040.16000000003,5984.4400000000005
2011-12-08,1872.26,267285.72000000003,4622.55
2011-12-09,0,0,0
2011-12-10,566.61,87868.17,1766
2011-12-11,3002.63,444181,7963.879999999999
2011-12-12,2994.87,450456.52,7720.9
2011-12-13,571.4,74695.82,1221.23
2011-12-14,0,0,0
2011-12-15,2910.33,438372.27,7729.67
2011-12-16,3000.73,451081.16000000003,7571.37
2011-12-17,2798.75,397548.31,6528.18
2011-12-18,1763.96,272489.61,4975.88
2011-12-19,3022.79,455286,7892.89
2011-12-20,2999.33,453024.94000000006,7881.82
2011-12-21,2969.53,449600.11,7911.12
2011-12-22,2943.7200000000003,445417.38,7929.700000000001
2011-12-23,2925.13,442173.15,7926.360000000001
2011-12-24,2330.48,326947.28,5768.32
2011-12-25,0,0,0
2011-12-26,0,63.47,54.83
2011-12-27,1595.4099999999999,247128.33999999997,4994.4
2011-12-28,1382.3000000000002,178503.73,3174.48
2011-12-29,159.07,24066.31,549.13
2011-12-30,2774.42,428081.85,7884.5
2011-12-31,2862.74,435251.68999999994,7958.6900000000005
2012-01-01,2844.19,431533.42000000004,7982.12
2012-01-02,2795.9300000000003,421608.23,7712.1
2012-01-03,0,0,0
2012-01-04,0,0,0
2012-01-05,0,0,0
2012-01-06,0,0,0
2012-01-07,0,0,0
2012-01-08,0,0,0
2012-01-09,0,0,0
2012-01-10,0,0,0
2012-01-11,0,0,0
2012-01-12,0,0,0
2012-01-13,0,0,0
2012-01-14,184.11,28006.980000000003,484.19000000000005
2012-01-15,3114.04,464002.7,7648.88
2012-01-16,3159.67,473528.44,7731.82
2012-01-17,3089.05,464722.94999999995,7804.66
2012-01-18,3132.3199999999997,470783.48,8385.95
2012-01-19,3169.34,475389.55000000005,8147.74
2012-01-20,3133.92,472709.30999999994,7724.360000000001
2012-01-21,1738.96,250113.13999999998,4244.67
2012-01-22,1981.79,307646.83999999997,5512.030000000001
2012-01-23,2965.75,449384.48,7821.91
2012-01-24,2947.9700000000003,450435.80000000005,7810.5599999999995
2012-01-25,2140.63,303228.35000000003,5133.92
2012-01-26,0,0,0
2012-01-27,1427.71,220776.11000000002,4351.83
2012-01-28,2808.9300000000003,423912.17,7795.45
2012-01-29,1342.65,217108.03,5247.610000000001
2012-01-30,1180.72,190517.76,4595.7699999999995
2012-01-31,2369.3999999999996,363324.43,5240.52
2012-02-01,2490.41,383058,6404.5
2012-02-02,2388.66,369526.76,5900.21
2012-02-03,2356.82,366678.08999999997,5938.83
2012-02-04,2303.63,359633.26,5992.35
2012-02-05,2254.96,351563.23,6030.139999999999
2012-02-06,2273.46,350940.2,6053.27
2012-02-07,2297.9300000000003,355097.91,6110.1900000000005
2012-02-08,2299.21,356377.11,6189.71
2012-02-09,1736.5500000000002,268070.91000000003,4999.31
2012-02-10,2045.3200000000002,325737.83999999997,9182.12
2012-02-11,2226.1099999999997,281888.41000000003,8401.99
2012-02-12,2259.31,348195.95999999996,6426.25
2012-02-13,2255.7,349348.58999999997,6454.88
2012-02-14,2248.74,349253.1,6479.37
2012-02-15,2239.21,348130.29000000004,6502.879999999999
2012-02-16,2239.76,347116.86,6518.69
2012-02-17,2222.57,345442.5,6542.1900000000005
2012-02-18,2203.73,342023.33999999997,6544.08
2012-02-19,2182.7,341559.35,6543.42
2012-02-20,2178.71,338722.16000000003,6573.09
2012-02-21,2168.68,336991.92000000004,6581.139999999999
2012-02-22,2170.94,335649.5,6575.639999999999
2012-02-23,2168.46,335344.4,6598.67
2012-02-24,2164.92,334586.66000000003,6599.16
2012-02-25,2164.45,334573,6626.15
2012-02-26,2160.47,333939.69999999995,6528.13
2012-02-27,2156.44,333703.3,6642.679999999999
2012-02-28,2154.94,333085.12,6643.3099999999995
2012-02-29,2147.13,332246.29000000004,6648.42
2012-03-01,2135.11,330461.66000000003,6629.31
2012-03-02,2139.99,333055.2,6664.76
2012-03-03,2128.96,333650.8,6665.780000000001
2012-03-04,2134.11,333983.28,6695.62
2012-03-05,2131.09,333157.51,6711.379999999999
2012-03-06,2126.61,333448.73,6724.69
2012-03-07,2129.02,332972.85,6753.51
2012-03-08,2120.17,331637.39,6767.51
2012-03-09,2115.95,330968.69,6761.44
2012-03-10,2115.33,330764.27,6770.0599999999995
2012-03-11,2102.09,330179.66000000003,6783.25
2012-03-12,2103.71,329411.02,6788.459999999999
2012-03-13,1817.52,298254.23,6132.34
2012-03-14,2076.95,318348.5,6834.219999999999
2012-03-15,1835.75,291736.98,6293.45
2012-03-16,2044.6100000000001,318406.89,6674.56
2012-03-17,2065.08,322332.3,6720.04
2012-03-18,2070.46,324157.41000000003,6728.06
2012-03-19,2080.0299999999997,326611.58999999997,6751.47
2012-03-20,2090.29,327090.76,6736.27
2012-03-21,2096.48,327537.68000000005,6762.27
2012-03-22,2101.8,328260.67,6785.41
2012-03-23,1837.66,291364.25,6400.2300000000005
2012-03-24,1207.6,197278.28,5258.74
2012-03-25,1177.3899999999999,191716.59,5058.09
2012-03-26,1246.74,203116.91,5454.4800000000005
2012-03-27,1628.98,257882.91999999998,5670.17
2012-03-28,2148.44,336524.22,6863.26
2012-03-29,2142.82,337177.15,6802.4800000000005
2012-03-30,2137.96,336510.19,6872.5599999999995
2012-03-31,2136.77,336376.01,6896.049999999999
2012-04-01,2134.87,336211.76,6908.56
2012-04-02,2138.43,335712.88,6899.29
2012-04-03,2142.8199999999997,334687.06,6906.01
2012-04-04,2136.3,330858.44,6960.79
2012-04-05,2132.76,331373,7029.5199999999995
2012-04-06,2124.4,330195.05,7034.47
2012-04-07,2116.05,328505.9,7047.719999999999
2012-04-08,2099.9700000000003,327302.78,7067.67
2012-04-09,2095.2,325840.7,7066.83
2012-04-10,2082.24,324553.28,7063.51
2012-04-11,2072.45,322612.35,7076.83
2012-04-12,2061.1800000000003,321154.93,7071.629999999999
2012-04-13,2050.1800000000003,319810.61,7072.34
2012-04-14,2041.17,318412.36,7069.6
2012-04-15,2027.83,317054.95,7074.16
2012-04-16,2023.4299999999998,315853.45,7087.719999999999
2012-04-17,2015.65,314687.09,7082.129999999999
2012-04-18,1990.9499999999998,317193.52,7102.84
2012-04-19,1987.83,316470.47,7173.08
2012-04-20,1984.2400000000002,316510.08999999997,7107.93
2012-04-21,2012.4699999999998,319034.4,7224.26
2012-04-22,2013.8600000000001,319094.44999999995,7155.8099999999995
2012-04-23,2001.25,317281.75,7180.299999999999
2012-04-24,1997.0500000000002,316511.35,7185.5599999999995
2012-04-25,1995.7,316058.43,7258.75
2012-04-26,1989.46,315928.17,7168.36
2012-04-27,1976.8400000000001,314781.5,7192.46
2012-04-28,1602.3000000000002,261501.47000000003,5522.530000000001
2012-04-29,1737.79,280175.22,7047.59
2012-04-30,1813.4699999999998,294012.6,7085.42
2012-05-01,1844.0300000000002,292711.83,7131.99
2012-05-02,1851.7,295079.11,7211.75
2012-05-03,1867.1399999999999,296548.19999999995,7226.540000000001
2012-05-04,1878.87,298105.42,7202.74
2012-05-05,1883.61,301515,7202.0599999999995
2012-05-06,1888.52,298774,7184.83
2012-05-07,1895.21,299847.59,7228.71
2012-05-08,1912.02,302879.31,7311.58
2012-05-09,1911.8799999999999,301951.82,7361.28
2012-05-10,1905.5900000000001,301825.3,7326.469999999999
2012-05-11,1902.85,301440.53,7220.129999999999
2012-05-12,1894.2,300241.39,7267.03
2012-05-13,1894.3200000000002,299804.15,7254.379999999999
2012-05-14,1893.88,299683.86,7227.59
2012-05-15,1888.91,298997.47,7182.32
2012-05-16,1884.8600000000001,299449.2,7201.47
2012-05-17,1888.3899999999999,299449.2,7211.299999999999
2012-05-18,1888.3899999999999,299618.2,7763.299999999999
2012-05-19,1891.35,300195.2,8248.310000000001
2012-05-20,1887.27,299474.4,7018.539999999999
2012-05-21,1888.19,298505.1,7178.83
2012-05-22,1334.22,219522,5643.77
2012-05-23,1751.69,281340.32,7137.889999999999
2012-05-24,1798.87,289030.12,7042.94
2012-05-25,1811.51,288206,6928.4400000000005
2012-05-26,1828.64,290411.73,7144.23
2012-05-27,1846.7399999999998,292637.16000000003,7204.59
2012-05-28,1862.79,294152.42000000004,7214.780000000001
2012-05-29,1870.6999999999998,295096.95,7190.799999999999
2012-05-30,1859.85,294889.15,7197.07
2012-05-31,1860.92,294964.07,7215.08
2012-06-01,1859.79,295535.15,7234.17
2012-06-02,1856.87,295511.99,7188.1
2012-06-03,1847.81,294151.07999999996,7195.27
2012-06-04,1845.13,294126.7,7217.56
2012-06-05,1838.56,292768.13,7243.2699999999995
2012-06-06,1847.1399999999999,294104.04,7246.110000000001
2012-06-07,1847.97,293623.43,7196.549999999999
2012-06-08,1841.3899999999999,292655.56,7207.95
2012-06-09,1840.58,293508.89,7230.51
2012-06-10,1848.38,293492.18,7306.34
2012-06-11,1822.33,290435.17,7277.610000000001
2012-06-12,1838.1200000000001,292846.52,7307.32
2012-06-13,1567.5,253309,6598.03
2012-06-14,1769.58,281647.48,7279.18
2012-06-15,1792.1100000000001,285462.84,7334.47
2012-06-16,1806.87,288191.45,7316.62
2012-06-17,1813.19,287932.79000000004,7276.11
2012-06-18,1810.25,287445.43,7300.6
2012-06-19,1813.8600000000001,288395.26,7320.08
2012-06-20,1009.66,161490.81,4839.6
2012-06-21,1586.5300000000002,254565.84999999998,7687.370000000001
2012-06-22,1663.3600000000001,264882,7237.16
2012-06-23,1696.5700000000002,270911,7232.42
2012-06-24,1709.27,272549.36,7135.62
2012-06-25,1716.6599999999999,273933.65,6945.47
2012-06-26,1716.6599999999999,274570.6,7118.66
2012-06-27,1726.83,275615.5,7150.57
2012-06-28,1734.9299999999998,276125.75,7169.549999999999
2012-06-29,1742.25,277136.83,7208.630000000001
2012-06-30,1742.78,278133.2,7264.540000000001
2012-07-01,1756.37,278467.5,6710.09
2012-07-02,1752.9,278309.78,7442.4
2012-07-03,1751.6100000000001,277973.03,7228.15
2012-07-04,1750.6200000000001,278707.01,7248.09
2012-07-05,1751.3999999999999,279972,7253.15
2012-07-06,1750.6200000000001,280140.99,7182.460000000001
2012-07-07,1755.87,280020.51,7129.360000000001
2012-07-08,1752.37,279221.83,7103.73
2012-07-09,1744.78,278616.02,7205.34
2012-07-10,1739.72,277700.14,7219.75
2012-07-11,1739.48,278180.56,7273.78
2012-07-12,1744.5100000000002,279197.48,7233.71
2012-07-13,1751.34,279896.82,7185.34
2012-07-14,1748.8899999999999,278284.87,7222.539999999999
2012-07-15,1748.54,277356.53,7248.49
2012-07-16,1749.08,277308,7257.96
2012-07-17,1750.12,277768.74,7249
2012-07-18,1748.9700000000003,279104.19,7239.33
2012-07-19,1751.32,279737.81,7228.52
2012-07-20,1747.79,278700.32,7262.01
2012-07-21,1747.56,276457.11,7251.5599999999995
2012-07-22,1745.15,277030.42,7276.91
2012-07-23,1748.63,277580.16000000003,7281.379999999999
2012-07-24,1749.28,277623.05,7318.959999999999
2012-07-25,1744.69,277123.05,7313.99
2012-07-26,1743.63,276400.73,7295.8
2012-07-27,1737.6999999999998,276554.15,7256.34
2012-07-28,1732.0299999999997,276320.36,7195.64
2012-07-29,1738.37,277827.83999999997,7222.7300000000005
2012-07-30,1742.6799999999998,278483.13,7292.81
2012-07-31,1751.62,279967.04,7304.77
2012-08-01,1746.1100000000001,273961.72,7313.030000000001
2012-08-02,1742.75,276893.20999999996,7295.67
2012-08-03,1740.47,276653.92,7247.48
2012-08-04,1729.67,277529.11,7225.99
2012-08-05,1721.62,277529.11,7288.110000000001
2012-08-06,1733.8899999999999,276873.48,7411.59
2012-08-07,1738.4299999999998,276738.82,7448.68
2012-08-08,1738.4299999999998,285931,7443.82
2012-08-09,1730.83,275157.07999999996,7423.17
2012-08-10,1740.8600000000001,276834.4,7459.3499999999995
2012-08-11,1748.88,281627.02,7453.889999999999
2012-08-12,1740.6499999999999,278782.24,7550.1900000000005
2012-08-13,835.49,15877.490000000002,-517.03
2012-08-14,0,0,0
2012-08-15,0,0,0
2012-08-16,0,0,0
2012-08-17,0,0,0
2012-08-18,0,0,0
2012-08-19,0,0,0
2012-08-20,0,0,0
2012-08-21,0,0,0
2012-08-22,0,0,0
2012-08-23,0,0,0
2012-08-24,0,0,0
2012-08-25,0,0,0
2012-08-26,0,0,0
2012-08-27,0,0,0
2012-08-28,0,0,0
2012-08-29,0,0,0
2012-08-30,0,0,0
2012-08-31,0,0,0
2012-09-01,0,0,0
2012-09-02,0,0,0
2012-09-03,0,0,0
2012-09-04,0,0,0
2012-09-05,0,0,0
2012-09-06,0,0,0
2012-09-07,0,0,0
2012-09-08,0,0,0
2012-09-09,0,0,0
2012-09-10,0,0,0
2012-09-11,0,0,0
2012-09-12,0,0,0
2012-09-13,0,0,0
2012-09-14,0,0,0
2012-09-15,0,0,0
2012-09-16,0,0,0
2012-09-17,0,0,0
2012-09-18,0,0,0
2012-09-19,0,0,0
2012-09-20,0,0,0
2012-09-21,0,0,0
2012-09-22,0,0,0
2012-09-23,0,0,0
2012-09-24,0,0,0
2012-09-25,0,0,0
2012-09-26,0,0,0
2012-09-27,0,0,0
2012-09-28,0,0,0
2012-09-29,610.12,82944.76000000001,1193.74
2012-09-30,2058.8900000000003,319956.67000000004,6237.53
2012-10-01,1995.47,309948.71,6830.38
2012-10-02,2150.19,329663.7,6878.4000000000005
2012-10-03,2204.56,336440.54,7029.37
2012-10-04,2287.81,346369.15,7047.450000000001
2012-10-05,2334.28,353600.70999999996,7070.950000000001
2012-10-06,2326.84,354539.76,7096.99
2012-10-07,2305.71,353121.08,7121.5
2012-10-08,2296.01,351164.1,7105.0199999999995
2012-10-09,2264.34,347937.91000000003,7091.92
2012-10-10,2247.22,347359.49,7150.719999999999
2012-10-11,2283.0299999999997,349499.72,7338.85
2012-10-12,2287.4700000000003,351957.05,7541.21
2012-10-13,1211.56,194161.2,4781.780000000001
2012-10-14,607.37,66968.47,1223.68
2012-10-15,0,0,0
2012-10-16,0,0,0
2012-10-17,0,0,0
2012-10-18,0,0,0
2012-10-19,370.06,62871.979999999996,1746.0900000000001
2012-10-20,1949.3999999999999,299367.88,7157.110000000001
2012-10-21,2015.7,310975.69,7360.11
2012-10-22,2084.11,320465.02,7790.87
2012-10-23,2081.54,321564.89999999997,7481.82
2012-10-24,2091.44,320794.70999999996,7486.99
2012-10-25,2069.76,319343.33999999997,7488.52
2012-10-26,2045.21,316917.19999999995,7371.27
2012-10-27,2044.87,315437.83,7279.09
2012-10-28,2104.12,325966.61,7400.85
2012-10-29,1996.8,308920.05,7114.889999999999
2012-10-30,1960.81,304455.1,7193.59
2012-10-31,1941.19,302831.35,7199.389999999999
2012-11-01,1928.0300000000002,300747.3,7210.29
2012-11-02,1901.81,297257.7,7185.21
2012-11-03,1890.29,294965.64,7178.24
2012-11-04,1877.21,293384.49,7205.5
2012-11-05,1852.52,296523.69999999995,7096.889999999999
2012-11-06,1819.09,292123.32,7134.860000000001
2012-11-07,1825.7400000000002,292903.29000000004,7241.02
2012-11-08,1832.6599999999999,293718,7313.030000000001
2012-11-09,1811.3600000000001,294290.91000000003,7364.119999999999
2012-11-10,1798.4499999999998,287618.4,7428.57
2012-11-11,1794.5300000000002,284149.61,7501.960000000001
2012-11-12,1801.0500000000002,285254.37,7508.889999999999
2012-11-13,1802.6399999999999,286003.92,7497.68
2012-11-14,1803.29,284911.4,7486.55
2012-11-15,1806.0500000000002,285807.57,7518.15
2012-11-16,1811.62,286950.02999999997,7542.27
